ID,Photo,Title,Brand,Price,URL,Item_Date,Colors,Materials,Styles,Categories
5300545687,https://images1.vinted.net/t/03_00d9c_bG2cYqHXRSNvENLfrAb2g42f/f800/1730243114.jpeg?s=e0c48337e54542f26bd5dad9115e9f54759b76b6,Damen Bluse Größe 46,,3.0,https://www.vinted.de/items/5300545687-damen-bluse-grosse-46,2023-10-31,,,,
5300545642,https://images1.vinted.net/t/02_01957_xNaY8oKyWX14HuN26MB7sD7Z/f800/1730243112.jpeg?s=b52b55177aa6359c6a7dfbb59e200595735b3f02,Leichter Rucksack,,10.0,https://www.vinted.de/items/5300545642-leichter-rucksack,2023-10-31,,,,
5300545554,https://images1.vinted.net/t/04_01396_vuK5j7DaGy7kXW1mLdcnKztA/f800/1730243109.jpeg?s=8a30b707e8c6912a1d2b89a18408ac2afd27dbe3,Schort,Sonstiges,5.0,https://www.vinted.de/items/5300545554-schort,2023-10-31,,,,
5300545542,https://images1.vinted.net/t/03_026fd_PCSBB9yBeKcaH6fjSamB9VBT/f800/1730243108.jpeg?s=de472db976faf10ade39d11022587481192238ed,Wellensteyn Scandinavia,Wellensteyn,70.0,https://www.vinted.de/items/5300545542-wellensteyn-scandinavia,2023-10-31,,,,
5300545512,https://images1.vinted.net/t/04_01246_CvWoqWnacGxVsNtpXMqZRQRG/f800/1730243107.jpeg?s=cc1a1554a2f634df4a2a6cf29c56f579dec0c4bd,Nike Sportswear Men's Track Pants / gewebte Herrenhose,Nike,25.0,https://www.vinted.de/items/5300545512-nike-sportswear-mens-track-pants-gewebte-herrenhose,2023-10-31,Dark Gray Black,Cotton Polyester,Sporty Casual,Bottoms
5300545463,https://images1.vinted.net/t/01_02344_aYVpxD82ZgAMB9USwEcuNXRT/f800/1730243105.jpeg?s=d9244ae2553b69b7127b7b451f6428e32e23b496,Maximo Mega süße Strickmütze Erdbeeren Mütze,MaxiMo,7.0,https://www.vinted.de/items/5300545463-maximo-mega-susse-strickmutze-erdbeeren-mutze,2023-10-31,,,,
5300545471,https://images1.vinted.net/t/04_0101a_DcHzKmnfgJVkBrQ7wcBnv97m/f800/1730243105.jpeg?s=5b6c3856c238e0950b27a4c8f434a919f11d9509,levi’s pulli,Levi's,10.0,https://www.vinted.de/items/5300545471-levis-pulli,2023-10-31,,,,
5300545403,https://images1.vinted.net/t/04_00a41_6U7MrTtZuxUw5vbSwPZEPAbb/f800/1730243102.jpeg?s=962e0125cc36933e920b72ed903bb388074db030,Nieten gürtel schwarz 100cm Neu,Sonstiges,1.0,https://www.vinted.de/items/5300545403-nieten-gurtel-schwarz-100cm-neu,2023-10-31,,,,
5300545350,https://images1.vinted.net/t/04_00d3c_fvWZZReAnRDktJHDGPy6u8gB/f800/1730243099.jpeg?s=00ded98d5b361c9109ec22794819d33c87d53c0a,Weiße Bluse,ONLY,4.0,https://www.vinted.de/items/5300545350-weisse-bluse,2023-10-31,White,Chiffon,Casual Elegant,Tops
5300545336,https://images1.vinted.net/t/04_0074c_ea3UReSkNVJCtk8GuoWL7CLz/f800/1730243098.jpeg?s=fb8ec0b6f7f53f5bfdd164b7082c933370fab478,Wickelbluse mit Blumenmuster vintage,Vintage,10.0,https://www.vinted.de/items/5300545336-wickelbluse-mit-blumenmuster-vintage,2023-10-31,,,,
5300545346,https://images1.vinted.net/t/04_0081c_9mWcyqzcogG27zub5scbbGHQ/f800/1730243099.jpeg?s=9c1f54c5dbe3888781fc541458473712f1f16188,Gefüttertes Kleid,Zara,3.5,https://www.vinted.de/items/5300545346-gefuttertes-kleid,2023-10-31,white black,cotton faux leather,casual,Dresses
5300545242,https://images1.vinted.net/t/02_00859_K15nUqt3xHP7Si17wRnu2EYt/f800/1730243094.jpeg?s=b0a5631af103280a57c36288b9ef47a115736526,Nike Mantel/Jacke lang,Nike,70.0,https://www.vinted.de/items/5300545242-nike-manteljacke-lang,2023-10-31,Black,Polyester,Casual Sporty,Outerwear
5300545224,https://images1.vinted.net/t/03_013dc_MMqub7BQrbRkfi5byvnkf6hm/f800/1730243093.jpeg?s=fad63494ed93a55417c466f1b8eae712202593b6,Nike Sportschuhe + Jeans,Nike,47.0,https://www.vinted.de/items/5300545224-nike-sportschuhe-jeans,2023-10-31,Black Red,Textile,Sporty Casual,Shoes
5300545200,https://images1.vinted.net/t/02_00b09_xhuandggegYBa1DRK1ssDxEb/f800/1730243092.jpeg?s=99663983ae806d051dfd1e088182377317510e22,Strampler,Sonstiges,2.0,https://www.vinted.de/items/5300545200-strampler,2023-10-31,,,,
5300545197,https://images1.vinted.net/t/04_02289_ozULQf7PXYpE4yP9Ar1Bh7eN/f800/1730243091.jpeg?s=8d470dc94f74a2dd569380b0d449aedc6e9c9a8d,Superfit Halbschuhe,Superfit,9.0,https://www.vinted.de/items/5300545197-superfit-halbschuhe,2023-10-31,,,,
5300545166,https://images1.vinted.net/t/04_00f09_wiq4YoTozTR4CEWJU46Fpw9i/f800/1730243090.jpeg?s=61db891863bbd9845d64db9c2d8bc5b5ea8fe68f,Nike air trackpants,Nike Air,30.0,https://www.vinted.de/items/5300545166-nike-air-trackpants,2023-10-31,,,,
5300545074,https://images1.vinted.net/t/04_0090a_uSjNEvRi3EzRSn5gGqSdr7Qo/f800/1730243119.jpeg?s=adad2af926e5efefef7897fc874504994db4157c,Never Fully Dressed Star Embellished Dress,Never Fully Dressed,50.0,https://www.vinted.de/items/5300545074-never-fully-dressed-star-embellished-dress,2023-10-31,,,,
5300545006,https://images1.vinted.net/t/03_02354_S3dbkt8A6NgLYmqJ9gMvDuUE/f800/1730243082.jpeg?s=25bccba0347fb3b5ae7d743db87f8bf1fb3c8479,Schwarzer Polo Ralph Lauren Sweater,Ralph Lauren,20.0,https://www.vinted.de/items/5300545006-schwarzer-polo-ralph-lauren-sweater,2023-10-31,,,,
5300544955,https://images1.vinted.net/t/03_0050c_VvXo2D2E2rNmspKdMwmqqDUg/f800/1730243080.jpeg?s=0ac75ac2fc53dfc4337c9e36a9e9aee541fe2bbc,Low Waist Skinny Jeans J Brand,J Brand,7.0,https://www.vinted.de/items/5300544955-low-waist-skinny-jeans-j-brand,2023-10-31,,,,
5300544924,https://images1.vinted.net/t/04_01c86_J5UWdL1StfQEBLtCEg8hgVRM/f800/1730243079.jpeg?s=11377b84898f70802565c3e1c383f0dc6231172a,Umstandslangarmshirt,Anna Field,3.0,https://www.vinted.de/items/5300544924-umstandslangarmshirt,2023-10-31,,,,
5300544903,https://images1.vinted.net/t/04_01daa_jv7Kv23vjhVp3PHG9KxdEAhK/f800/1730243077.jpeg?s=536979c4b00a2b777a957ebe2f839cd507166a63,La Vie Bell Lancôm,Lancôme,40.0,https://www.vinted.de/items/5300544903-la-vie-bell-lancom,2023-10-31,,,,
5300544874,https://images1.vinted.net/t/03_01ebe_tjFwgk1tLQE9b6MZMiLScvAY/f800/1730243076.jpeg?s=1426bdce3f4ab2439601616ddfc6eb4e0fdc7bb6,Schicke Kindermütze,Sonstiges,1.0,https://www.vinted.de/items/5300544874-schicke-kindermutze,2023-10-31,,,,
5300544870,https://images1.vinted.net/t/04_01c31_EbwmVrAJZ4LHfQAeBeynvVQ3/f800/1730243075.jpeg?s=f472da239692785ba0445c3c054bb2bf5af065d9,Topomini Set Latzkleid Cord selfgelb + Langarmshirt mit Regenbogen Gr. 92,Topomini,5.0,https://www.vinted.de/items/5300544870-topomini-set-latzkleid-cord-selfgelb-langarmshirt-mit-regenbogen-gr-92,2023-10-31,,,,
5300544860,https://images1.vinted.net/t/04_0048b_F2oegc4zEkJhngC1ahnpVfVy/f800/1730243075.jpeg?s=5207921936e953c5afb8bbf329ea739a55ace385,Winter Regen Jacke,Barbara Lebek,13.0,https://www.vinted.de/items/5300544860-winter-regen-jacke,2023-10-31,,,,
5300532720,https://images1.vinted.net/t/04_00961_ycesHCuZTQUB7SSexRULV9F7/f800/1730242552.jpeg?s=e13cb30e54e3d2560ce8e9ff3418405fb5e0cecf,Manière de voir Zweiteiler Jogginganzug Homewear Loungewear Braun Cord M,Manière De Voir,50.0,https://www.vinted.de/items/5300532720-maniere-de-voir-zweiteiler-jogginganzug-homewear-loungewear-braun-cord-m,2023-10-31,,,,
5300544745,https://images1.vinted.net/t/04_00c7d_uTUa8Jnx75GWZjLiWfinpEDo/f800/1730243070.jpeg?s=b1276e48a95a9da3145cc27fb12a5811075310c3,Lacoste Polo Langarm,Lacoste,30.0,https://www.vinted.de/items/5300544745-lacoste-polo-langarm,2023-10-31,,,,
5300544638,https://images1.vinted.net/t/04_0183b_sBcPBeCuiw13fxfJ9e3C4Mpy/f800/1730243064.jpeg?s=d77b4d2c3b4ce297e0d62677286457171014bb8d,Chapter Young Pullover Gr.146/152,Chapter Young,4.99,https://www.vinted.de/items/5300544638-chapter-young-pullover-gr146152,2023-10-31,,,,
5300544628,https://images1.vinted.net/t/04_0143a_D71AY6rMbL3ZB2zXwFbLhKAE/f800/1730243064.jpeg?s=595ae882a5c54ea9ce6cffeddb627acbd373aa43,Gestreiftes Hemd,H&M,5.0,https://www.vinted.de/items/5300544628-gestreiftes-hemd,2023-10-31,blue white,cotton,casual striped,Tops
5300544470,https://images1.vinted.net/t/04_0095d_cKttbU84hAPEP8tPcH7oB4C8/f800/1730243057.jpeg?s=ed033fe25c3ff81327b13953abefc3f8ce392a95,Buch Schminkideen Kinderfeste+Halloween+ Farben,Tschibo,5.0,https://www.vinted.de/items/5300544470-buch-schminkideen-kinderfestehalloween-farben,2023-10-31,,,,
5300544555,https://images1.vinted.net/t/04_025c7_LjTcmSesGHtK5idAEcE24Pj8/f800/1730243061.jpeg?s=5839abf9878cc968969f565fe7e984676b6499a8,vintage kurzer blazer,Vintage Love,20.0,https://www.vinted.de/items/5300544555-vintage-kurzer-blazer,2023-10-31,,,,
5300544545,https://images1.vinted.net/t/03_01bd8_8PEm6RubC8J46dnXXgB46FhQ/f800/1730243060.jpeg?s=05f2ea818e724ffc27596c440dae25063ca3d651,Daunenjacke mit Kapuze,Impidimpi,2.0,https://www.vinted.de/items/5300544545-daunenjacke-mit-kapuze,2023-10-31,,,,
5300544539,https://images1.vinted.net/t/02_00f87_zMtV8pG9oSgzLpyxRvLbh86S/f800/1730243060.jpeg?s=2798af7d88fc4756fc2a2b2bdbbfbba39a4fad2a,Top spitze Braun,Street One,1.0,https://www.vinted.de/items/5300544539-top-spitze-braun,2023-10-31,,,,
5300544507,https://images1.vinted.net/t/02_002b5_Fm9hEKk7rDYJtdksBXqUqyT5/f800/1730243058.jpeg?s=f041598cb8f63a4730d5fecb86feb52436fcf348,Teveo Shorts,TEVEO,20.0,https://www.vinted.de/items/5300544507-teveo-shorts,2023-10-31,,,,
5300544459,https://images1.vinted.net/t/03_0136a_D7vUTWFcUcDpkhk7YJWWpb6o/f800/1730243057.jpeg?s=115e7d3529a3e54cc3c148379c17082385bf0d75,Peppa Pig Puzzles Trefl ab 24 Monate,Trefl,3.0,https://www.vinted.de/items/5300544459-peppa-pig-puzzles-trefl-ab-24-monate,2023-10-31,,,,
5300544481,https://images1.vinted.net/t/02_003a3_NdgSmFJWAtvr2avMwZ75Fjzo/f800/1730243057.jpeg?s=de8841ff436250c722d503c762b9354efa762a01,White Shirt size 42,,2.0,https://www.vinted.de/items/5300544481-white-shirt-size-42,2023-10-31,,,,
5300544477,https://images1.vinted.net/t/02_0049d_ee3QDXiURB1Yb9yftPYUx2CS/f800/1730243057.jpeg?s=f64b9d7b6b41156c5c334b67c3a8fe3be3708b9f,Fußsack buggy,"Babies ""R"" Us",10.0,https://www.vinted.de/items/5300544477-fusssack-buggy,2023-10-31,,,,
5300544448,https://images1.vinted.net/t/02_00b5d_uLHQ7gULstoA5DMacRvjEDMM/f800/1730243056.jpeg?s=acb05ad65ff41f35abacf75bfe11349b18cfa7e8,H&M Traum Tüll Regenbogen Kleid Elsa Gr.116,H&M,4.99,https://www.vinted.de/items/5300544448-hm-traum-tull-regenbogen-kleid-elsa-gr116,2023-10-31,purple lavender pink yellow light green,cotton tulle,casual girly kids,Dresses
5300544426,https://images1.vinted.net/t/03_00c1e_orty9hKdjKMm6jwnaZeiTWGN/f800/1730243055.jpeg?s=f79b30b3b95c1511f4d79773ae1e1c350383e43a,Damen T-Shirt Größe L,Vintage Love,4.0,https://www.vinted.de/items/5300544426-damen-t-shirt-grosse-l,2023-10-31,,,,
5283846949,https://images1.vinted.net/t/03_00021_kg7Fk1kSRBrkZ1gxRMEUPaap/f800/1730019564.jpeg?s=811c91daaea307502413e5dc7d55f059faca4cd3,CD-Metallkoffer Leo-Lausemaus 1 2 3 & 4,,5.0,https://www.vinted.de/items/5283846949-cd-metallkoffer-leo-lausemaus-1-2-3-4,2023-10-31,,,,
5300544293,https://images1.vinted.net/t/04_01a16_VkLpJ5MPEisuJJA8FGpdsXmz/f800/1730243049.jpeg?s=b98a185e8f11c36fae710413e0f5a20d3242c58d,Michael Kors Geldbeutel,Michael Kors,65.0,https://www.vinted.de/items/5300544293-michael-kors-geldbeutel,2023-10-31,,,,
5300544245,https://images1.vinted.net/t/02_0181e_4xgKmWbsu3P3pZ7kxn8NsHp1/f800/1730243046.jpeg?s=332b6ed4ebb315083a81d1cf45f3ffc1484f838c,Anzughose Dunkelblau,Rover & Lakes,10.0,https://www.vinted.de/items/5300544245-anzughose-dunkelblau,2023-10-31,,,,
5300544198,https://images1.vinted.net/t/04_00e97_gJuDAQDzo4aA9odZfgY6iQjh/f800/1730243044.jpeg?s=3e153441f07002660a71799363861b780462601f,Missyempire Subversive Dress mit Cut out Löchern,Kleid,13.0,https://www.vinted.de/items/5300544198-missyempire-subversive-dress-mit-cut-out-lochern,2023-10-31,,,,
